Title,Text,Character Count
See Also. 4.1 Regular Expression Syntax. Problem. Solution. Discussion,"Also, unlike regex packages in some other languages, the Java regex package was designed to handle Unicode characters from the beginning. The standard Java escape sequence \u+nnnn  is used to specify a Unicode character in the pattern. We use meth‐ ods of java.lang.Character  to determine Unicode character properties, such as whether a given character is a space. Again, note that the backslash must be doubled if this is in a Java string that is being compiled because the compiler would otherwise parse this as “backslash-u” followed by some numbers. To help you learn how regexes work, I provide a little program called REDemo.6 The code for REDemo is too long to include in the book; in the online directory regex  of the darwinsys-api  repo, you will find REDemo.java , which you can run to explore how regexes work. In the uppermost text box (see Figure 4-1 ), type the regex pattern you want to test. Note that as you type each character, the regex is checked for syntax; if the syntax is OK, you see a checkmark beside it. Y ou can then select Match, Find, or Find All. Match means that the entire string must match the regex, and Find means the regex 102 | Chapter 4: Pattern Matching with Regular Expressions must be found somewhere in the string (Find All counts the number of occurrences that are found). Below that, you type a string that the regex is to match against. Experiment to your heart’s content. When you have the regex the way you want it, you can paste it into your Java program. Y ou’ll need to escape (backslash) any charac‐ ters that are treated specially by both the Java compiler and the Java regex package, such as the backslash itself, double quotes, and others. Once you get a regex the way you want it, there is a Copy button (not shown in these screenshots) to export the regex to the clipboard, with or without backslash doubling, depending on how you want to use it. Remember that because a regex is entered as a string that will be compiled by a Java compiler, you usually need two levels of escap‐ ing for any special characters, including backslash and double quotes. For example, the regex (which includes the double quotes): \""You said it\.\"" has to be typed like this to be a valid compile-time Java language String : String pattern = \""\\""You said it\\.\\""\"" In Java 14+ you could also use a text block to avoid escaping the quotes: String pattern = \""\""\""  \""You said it\\.\""\""\""\"" I can’t tell you how many times I’ve made the mistake of forgetting the extra backslash in \d+, \w+, and their kin. In Figure 4-1 , I typed qu into the REDemo  program’s Pattern box, which is a syntacti‐ cally valid regex pattern: any ordinary characters stand as regexes for themselves, so this looks for the letter q followed by u. In the top version, I typed only a q into the string, which is not matched. In the second, I have typed quack  and the q of a second quack . Because I have selected Find All, the count shows one match. As soon as I type the second u, the count is updated to two, as shown in the third version.",3056
See Also. 4.1 Regular Expression Syntax. Problem. Solution. Discussion,"Regexes can do far more than just character matching. For example, the two- character regex ^T would match beginning of line ( ^) immediately followed by a capi‐ tal T—that is, any line beginning with a capital T. It doesn’t matter whether the line begins with “Tiny trumpets, ” “Titanic tubas, ” or “Triumphant twisted trombones, ” as long as the capital T is present in the first position. But here we’re not very far ahead. Have we really invested all this effort in regex tech‐ nology just to be able to do what we could already do with the java.lang.String method startsWith() ? Hmmm, I can hear some of you getting a bit restless. Stay in your seats. What if you wanted to match not only a letter T in the first position, but 4.1 Regular Expression Syntax | 103 also a vowel immediately after it, followed by any number of letters in a word, fol‐ lowed by an exclamation point? Surely you could do this in Java by checking starts With(\""T\"")  and charAt(1) == 'a' || charAt(1) == 'e' , and so on? Y es, but by the time you did that, you’ d have written a lot of very highly specialized code that you couldn’t use in any other application. With regular expressions, you can just give the pattern ^T[aeiou]\w*. . That is, ^ and T as before, followed by a character class listing the vowels, followed by any number of word characters ( \w*), followed by the excla‐ mation point. Figure 4-1. REDemo with simple examples “But wait, there’s more.” as my late, great boss Yuri Rubinsky  used to say. What if you want to be able to change the pattern you’re looking for at runtime ? Remember all that Java code you just wrote to match T in column 1, plus a vowel, some word char‐ acters, and an exclamation point? Well, it’s time to throw it out. Because this morning we need to match Q, followed by a letter other than u, followed by a number of digits, followed by a period. While some of you start writing a new function to do that, the rest of us will just saunter over to the RegEx Bar & Grille, order a ^Q[^u]\d+\. . from the bartender, and be on our way. 104 | Chapter 4: Pattern Matching with Regular Expressions OK, if you want an explanation: the [^u]  means match any one character that is not the character u. The \d+ means one or more numeric digits. The + is a quantifier meaning one or more occurrences of what it follows, and \d is any one numeric digit. So \d+ means a number with one, two, or more digits. Finally, the \.? Well, . by itself is a metacharacter. Most single metacharacters are switched off by preceding them with an escape character. Not the Esc key on your keyboard, of course. The regex escape character is the backslash. Preceding a metacharacter like . with this escape turns off its special meaning, so we look for a literal period rather than any character. Preceding a few selected alphabetic characters (e.g., n, r, t, s, w) with escape turns them into metacharacters. Figure 4-2  shows the ^Q[^u]\d+\.. regex in action. In the first frame, I have typed part of the regex as ^Q[^u . Because there is an unclosed square bracket, the Syntax OK flag is turned off; when I complete the regex, it will be turned back on. In the second frame, I have finished typing the regex, and I’ve typed the data string as QA577  (which you should expect to match the $$^Q[^u]\d+$$  but not the period since I haven’t typed it). In the third frame, I’ve typed the period so the Matches flag is set to Y es. Figure 4-2. REDemo with “Q not followed by u” example 4.1 Regular Expression Syntax | 105",3517
4.2 Using Regexes in Java Test for a Pattern. Problem. Solution. Discussion,"Because backslashes need to be escaped when pasting the regex into Java code, the current version of REDemo  has both a Copy Pattern  button, which copies the regex verbatim for use in documentation and in Unix commands, and a Copy Pattern Backslashed  button, which copies the regex to the clipboard with backslashes dou‐ bled, for pasting into Java strings. By now you should have at least a basic grasp of how regexes work in practice. The rest of this chapter gives more examples and explains some of the more powerful top‐ ics, such as capture groups. As for how regexes work in theory—and there are a lot of theoretical details and differences among regex flavors—the interested reader is referred to Mastering Regular Expressions . Meanwhile, let’s start learning how to write Java programs that use regular expressions. 4.2 Using Regexes in Java: Test for a Pattern Problem Y ou’re ready to get started using regular expression processing to beef up your Java code by testing to see if a given pattern can match in a given string. Solution Use the Java Regular Expressions Package, java.util.regex . Discussion The good news is that the Java API for regexes is actually easy to use. If all you need is to find out whether a given regex matches a string, you can use the convenient  boolean matches()  method of the String  class, which accepts a regex pattern in String  form as its argument: if (inputString .matches(stringRegexPattern )) {     // it matched... do something with it... } This is, however, a convenience routine, and convenience always comes at a price. If the regex is going to be used more than once or twice in a program, it is more effi‐ cient to construct and use a Pattern  and its Matcher (s). A complete program con‐ structing a Pattern  and using it to match  is shown here: public class RESimple  {     public static void main(String[] argv) {         String pattern = \""^Q[^u]\\d+\\.\"" ;         String[] input = {             \""QA777. is the next flight. It is on time.\"" ,             \""Quack, Quack, Quack.\""         }; 106 | Chapter 4: Pattern Matching with Regular Expressions         Pattern p = Pattern.compile(pattern);         for (String in : input) {             boolean found = p.matcher(in).lookingAt ();             System.out.println(\""'\"" + pattern + \""'\"" +             (found ? \"" matches '\""  : \"" doesn't match '\"" ) + in + \""'\"");         }     } } The java.util.regex  package contains two classes, Pattern  and Matcher , which provide the public API shown in Example 4-1 . Example 4-1. Regex public API /**  * The main public API of the java.util.regex package.  */ package java.util.regex; public final class Pattern {     // Flags values ('or' together)     public static final int         UNIX_LINES , CASE_INSENSITIVE , COMMENTS , MULTILINE ,         DOTALL, UNICODE_CASE , CANON_EQ ;     // No public constructors; use these Factory methods     public static Pattern compile(String patt);     public static Pattern compile(String patt, int flags);     // Method to get a Matcher for this Pattern     public Matcher matcher(CharSequence  input);     // Information methods     public String pattern();     public int flags();     // Convenience methods     public static boolean matches(String pattern, CharSequence  input);     public String[] split(CharSequence  input);     public String[] split(CharSequence  input, int max); } public final class Matcher {     // Action: find or match methods     public boolean matches();     public boolean find();     public boolean find(int start);     public boolean lookingAt ();     // \""Information about the previous match\"" methods     public int start();     public int start(int whichGroup );     public int end(); 4.2 Using Regexes in Java: Test for a Pattern | 107     public int end(int whichGroup );     public int groupCount ();     public String group();     public String group(int whichGroup );     // Reset methods     public Matcher reset();     public Matcher reset(CharSequence  newInput );     // Replacement methods     public Matcher appendReplacement (StringBuffer  where, String newText);     public StringBuffer  appendTail (StringBuffer  where);     public String replaceAll (String newText);     public String replaceFirst (String newText);     // information methods     public Pattern pattern(); } /* String, showing only the RE-related methods */ public final class String {     public boolean matches(String regex);     public String replaceFirst (String regex, String newStr);     public String replaceAll (String regex, String newStr);     public String[] split(String regex);     public String[] split(String regex, int max); } This API is large enough to require some explanation. These are the normal steps for regex matching in a production program: 1.Create a Pattern  by calling the static method Pattern.compile() . 2.Request a Matcher  from the pattern by calling pattern.matcher(CharSequence) for each String  (or other CharSequence ) you wish to look through. 3.Call (once or more) one of the finder methods (discussed later in this section) in the resulting Matcher . The java.lang.CharSequence  interface provides simple read-only access to objects containing a collection of characters. The standard implementations are String  and StringBuffer /StringBuilder  (described in Chapter 3 ), and the new I/O class java.nio.CharBuffer . Of course, you can perform regex matching in other ways, such as using the conve‐ nience methods in Pattern  or even in java.lang.String , like this: public class StringConvenience  {     public static void main(String[] argv) {         String pattern = \"".*Q[^u]\\d+\\..*\"" ;         String line = \""Order QT300. Now.\"" ;         if (line.matches(pattern)) {             System.out.println(line + \"" matches \\""\""  + pattern + \""\\""\""); 108 | Chapter 4: Pattern Matching with Regular Expressions",5880
4.3 Finding the Matching Text. Solution,"} else {             System.out.println(\""NO MATCH\"" );         }     } } But the three-step list is the standard pattern for matching. Y ou’ d likely use the String  convenience routine in a program that only used the regex once; if the regex were being used more than once, it is worth taking the time to compile it because the compiled version runs faster. In addition, the Matcher  has several finder methods, which provide more flexibility than the String  convenience routine match() . These are the Matcher  methods: match() Used to compare the entire string against the pattern; this is the same as the rou‐ tine in java.lang.String . Because it matches the entire String , I had to put .* before and after the pattern. lookingAt() Used to match the pattern only at the beginning of the string. find() Used to match the pattern in the string (not necessarily at the first character of the string), starting at the beginning of the string or, if the method was previously called and succeeded, at the first character not matched by the previous match. Each of these methods returns boolean , with true  meaning a match and false meaning no match. To check whether a given string matches a given pattern, you need only type something like the following: Matcher m = Pattern.compile(patt).matcher(line); if (m.find( )) {     System.out.println(line + \"" matches \""  + patt) } But you may also want to extract the text that matched, which is the subject of the next recipe. The following recipes cover uses of the Matcher API. Initially, the examples just use arguments of type String  as the input source. Use of other CharSequence  types is covered in Recipe 4.5 . 4.3 Finding the Matching Text Problem Y ou need to find the text that the regex matched. 4.3 Finding the Matching Text | 109 Solution Sometimes you need to know more than just whether a regex matched a string. In editors and many other tools, you want to know exactly what characters were matched. Remember that with quantifiers such as *, the length of the text that was matched may have no relationship to the length of the pattern that matched it. Do not underestimate the mighty .*, which happily matches thousands or millions of char‐ acters if allowed to. As you saw in the previous recipe, you can find out whether a given match succeeds just by using find()  or matches() . But in other applications, you will want to get the characters that the pattern matched. After a successful call to one of the preceding methods, you can use these information methods on the Matcher  to get information on the match: start(), end() Returns the character position in the string of the starting and ending characters that matched. groupCount() Returns the number of parenthesized capture groups, if any; returns 0 if no groups were used. group(int i) Returns the characters matched by group i of the current match, if i is greater than or equal to zero and less than or equal to the return value of groupCount() . Group 0 is the entire match, so group(0)  (or just group() ) returns the entire por‐ tion of the input that matched. The notion of parentheses, or capture groups, is central to regex processing. Regexes may be nested to any level of complexity. The group(int)  method lets you retrieve the characters that matched a given parenthesis group. If you haven’t used any explicit parens, you can just treat whatever matched as level zero. Example 4-2  shows part of REMatch.java . Example 4-2. Part of main/src/main/java/regex/REMatch.java public class REmatch {     public static void main(String[] argv) {         String patt = \""Q[^u]\\d+\\.\"" ;         Pattern r = Pattern.compile(patt);         String line = \""Order QT300. Now.\"" ;         Matcher m = r.matcher(line);         if (m.find()) {             System.out.println(patt + \"" matches \\""\""  +                 m.group(0) +                 \""\\"" in \\""\""  + line + \""\\""\""); 110 | Chapter 4: Pattern Matching with Regular Expressions         } else {             System.out.println(\""NO MATCH\"" );         }     } } When run, this prints: Q[\^u]\d+\. matches \""QT300.\"" in \""Order QT300. Now.\"" With the Match  button checked, REDemo provides a display of all the capture groups in a given regex; one example is shown in Figure 4-3 . Figure 4-3. REDemo in action It is also possible to get the starting and ending indices and the length of the text that the pattern matched (remember that terms with quantifiers, such as the \d+ in this example, can match an arbitrary number of characters in the string). Y ou can use these in conjunction with the String.substring()  methods as follows:         String patt = \""Q[^u]\\d+\\.\"" ;         Pattern r = Pattern.compile(patt);         String line = \""Order QT300. Now.\"" ;         Matcher m = r.matcher(line);         if (m.find()) {             System.out.println(patt + \"" matches \\""\""  +                 line.substring (m.start(0), m.end(0)) +                 \""\\"" in \\""\""  + line + \""\\""\"");         } else {             System.out.println(\""NO MATCH\"" );         } Suppose you need to extract several items from a string. If the input is Smith, John Adams, John Quincy and you want to get out John Smith John Quincy Adams 4.3 Finding the Matching Text | 111",5248
4.4 Replacing the Matched Text. Problem. Solution. Discussion,"just use the following:  public class REmatchTwoFields  {     public static void main(String[] args) {         String inputLine  = \""Adams, John Quincy\"" ;         // Construct an RE with parens to \""grab\"" both field1 and field2         Pattern r = Pattern.compile(\""(.*), (.*)\"" );         Matcher m = r.matcher(inputLine );         if (.m.matches())             throw new IllegalArgumentException (\""Bad input\"" );         System.out.println(m.group(2) + ' ' + m.group(1));     } } 4.4 Replacing the Matched Text Problem Having found some text using a Pattern, you want to replace the text with different text, without disturbing the rest of the string. Solution As we saw in the previous recipe, regex patterns involving quantifiers can match a lot of characters with very few metacharacters. We need a way to replace the text that the regex matched without changing other text before or after it. We could do this man‐ ually using the String  method substring() . However, because it’s such a common requirement, the Java Regular Expression API provides some substitution methods. Discussion The Matcher  class provides several methods for replacing just the text that matched the pattern. In all these methods, you pass in the replacement text, or “righthand side, ” of the substitution (this term is historical: in a command-line text editor’s sub‐ stitute command, the lefthand side is the pattern and the righthand side is the replacement text). These are the replacement methods: replaceAll(newString) Replaces all occurrences that matched with the new string replaceFirst(newString) As above but only the first occurence appendReplacement(StringBuffer, newString) Copies up to before the first match, plus the given newString 112 | Chapter 4: Pattern Matching with Regular Expressions appendTail(StringBuffer) Appends text after the last match (normally used after appendReplacement ) Despite their names, the replace*  methods behave in accord with the immutability of Strings  (see “Timeless, Immutable, and Unchangeable” on page 58): they create a new String  object with the replacement performed; they do not (indeed, could not) modify the string referred to in the Matcher  object. Example 4-3  shows use of these three methods. Example 4-3. main/src/main/java/regex/ReplaceDemo.java /**  * Quick demo of RE substitution: correct U.S. 'favor'  * to Canadian/British 'favour', but not in \""favorite\""  * @author Ian F. Darwin, http://www.darwinsys.com/  */ public class ReplaceDemo  {     public static void main(String[] argv) {         // Make an RE pattern to match as a word only (\b=word boundary)         String patt = \""\\bfavor\\b\"" ;         // A test input         String input = \""Do me a favor? Fetch my favorite.\"" ;         System.out.println(\""Input: \""  + input);         // Run it from a RE instance and see that it works         Pattern r = Pattern.compile(patt);         Matcher m = r.matcher(input);         System.out.println(\""ReplaceAll: \""  + m.replaceAll (\""favour\"" ));         // Show the appendReplacement method         m.reset();         StringBuffer  sb = new StringBuffer ();         System.out.print(\""Append methods: \"" );         while (m.find()) {             // Copy to before first match,             // plus the word \""favor\""             m.appendReplacement (sb, \""favour\"" );         }         m.appendTail (sb);        // copy remainder         System.out.println(sb.toString ());     } } Sure enough, when you run it, it does what we expect: Input: Do me a favor? Fetch my favorite. ReplaceAll: Do me a favour? Fetch my favorite. Append methods: Do me a favour? Fetch my favorite. 4.4 Replacing the Matched Text | 113 The replaceAll()  method handles the case of making the same change all through a string. If you want to change each matching occurrence to a different value, you can use replaceFirst()  in a loop, as in Example 4-4 . Here we make a pass through an entire string, turning each occurrence of either cat or dog into feline  or canine . This is simplified from a real example that looked for bit.ly  URLs and replaced them with the actual URL; the computeReplacement  method there used the network client code from Recipe 12.1 . Example 4-4. main/src/main/java/regex/ReplaceMulti.java /**  * To perform multiple distinct substitutions in the same String,  * you need a loop, and must call reset() on the matcher.  */ public class ReplaceMulti  {     public static void main(String[] args) {         Pattern patt = Pattern.compile(\""cat|dog\"" );         String line = \""The cat and the dog never got along well.\"" ;         System.out.println(\""Input: \""  + line);         Matcher matcher = patt.matcher(line);         while (matcher.find()) {             String found = matcher.group(0);             String replacement  = computeReplacement (found);             line = matcher.replaceFirst (replacement );             matcher.reset(line);         }         System.out.println(\""Final: \""  + line);     }     static String computeReplacement (String in) {         switch(in) {         case \""cat\"": return \""feline\"" ;         case \""dog\"": return \""canine\"" ;         default: return \""animal\"" ;         }     } } If you need to refer to portions of the occurrence that matched the regex, you can mark them with extra parentheses in the pattern and refer to the matching portion with $1, $2, and so on in the replacement string. Example 4-5  uses this to interchange two fields, in this case, turn names in the form Firstname Lastname  into Lastname, FirstName . 114 | Chapter 4: Pattern Matching with Regular Expressions",5596
4.5 Printing All Occurrences of a Pattern. Problem. Solution,"Example 4-5. main/src/main/java/regex/ReplaceDemo2.java public class ReplaceDemo2  {     public static void main(String[] argv) {         // Make an RE pattern         String patt = \""(\\w+)\\s+(\\w+)\"" ;         // A test input         String input = \""Ian Darwin\"" ;         System.out.println(\""Input: \""  + input);         // Run it from a RE instance and see that it works         Pattern r = Pattern.compile(patt);         Matcher m = r.matcher(input);         m.find();         System.out.println(\""Replaced: \""  + m.replaceFirst (\""$2, $1\"" ));         // The short inline version:         // System.out.println(input.replaceFirst(\""(\\w+)\\s+(\\w+)\"", \""$2, $1\""));     } } 4.5 Printing All Occurrences of a Pattern Problem Y ou need to find all the strings that match a given regex in one or more files or other sources. Solution This example reads through a file one line at a time. Whenever a match is found, I extract it from the line  and print it. This code takes the group()  methods from Recipe 4.3 , the substring  method from the CharacterIterator  interface, and the match()  method from the regex and sim‐ ply puts them all together. I coded it to extract all the names from a given file; in run‐ ning the program through itself, it prints the words import , java , until , regex , and so on, each on its own line: C:\> java ReaderIter.java ReaderIter.java import java util regex import java io 4.5 Printing All Occurrences of a Pattern | 115 Print all the strings that match given pattern from file public ... C:\\> I interrupted it here to save paper. This can be written two ways: a line-at-a-time pat‐ tern shown in Example 4-6  and a more compact form using new I/O shown in Example 4-7  (the new I/O package used in both examples is described in Chapter 10 ). Example 4-6. main/src/main/java/regex/ReaderIter.java public class ReaderIter  {     public static void main(String[] args) throws IOException  {         // The RE pattern         Pattern patt = Pattern.compile(\""[A-Za-z][a-z]+\"" );         // See the I/O chapter         // For each line of input, try matching in it.         Files.lines(Path.of(args[0])).forEach(line -> {             // For each match in the line, extract and print it.             Matcher m = patt.matcher(line);             while (m.find()) {                 // Simplest method:                 // System.out.println(m.group(0));                 // Get the starting position of the text                 int start = m.start(0);                 // Get ending position                 int end = m.end(0);                 // Print whatever matched.                 // Use CharacterIterator.substring(offset, end);                 System.out.println(line.substring (start, end));             }         });     } } Example 4-7. main/src/main/java/regex/GrepNIO.java public class GrepNIO {     public static void main(String[] args) throws IOException  {         if (args.length < 2) { 116 | Chapter 4: Pattern Matching with Regular Expressions             System.err.println(\""Usage: GrepNIO patt file [...]\"" );             System.exit(1);         }         Pattern p=Pattern.compile(args[0]);         for (int i=1; i<args.length; i++)             process(p, args[i]);     }     static void process(Pattern pattern, String fileName ) throws IOException  {         // Get a FileChannel from the given file         FileInputStream  fis = new FileInputStream (fileName );         FileChannel  fc = fis.getChannel ();         // Map the file's content         ByteBuffer  buf = fc.map(FileChannel .MapMode.READ_ONLY , 0, fc.size());         // Decode ByteBuffer into CharBuffer         CharBuffer  cbuf =             Charset.forName(\""ISO-8859-1\"" ).newDecoder ().decode(buf);         Matcher m = pattern.matcher(cbuf);         while (m.find()) {             System.out.println(m.group(0));         }         fis.close();     } } The non-blocking I/O (NIO) version shown in Example 4-7  relies on the fact that an NIO Buffer  can be used as a CharSequence . This program is more general in that the pattern argument is taken from the command-line argument. It prints the same out‐ put as the previous example if invoked with the pattern argument from the previous program on the command line: java regex.GrepNIO \""[A-Za-z][a-z]+\""  ReaderIter.java Y ou might think of using \w+ as the pattern; the only difference is that my pattern looks for well-formed capitalized words, whereas \w+ would include Java-centric odd‐ ities like theVariableName , which have capitals in nonstandard positions. Also note that the NIO version will probably be more efficient because it doesn’t reset the Matcher  to a new input source on each line of input as ReaderIter  does. 4.5 Printing All Occurrences of a Pattern | 117",4756
4.6 Printing Lines Containing a Pattern. Problem. Solution. 4.7 Controlling Case in Regular Expressions,"6On Unix, the shell or command-line interpreter expands *.txt  to all the matching filenames before running the program, but the normal Java interpreter does this for you on systems where the shell isn’t energetic or bright enough to do it.4.6 Printing Lines Containing a Pattern Problem Y ou need to look for lines matching a given regex in one or more files. Solution Write a simple grep-like program. Discussion As I’ve mentioned, once you have a regex package, you can write a grep-like program. I gave an example of the Unix grep program earlier. grep is called with some optional arguments, followed by one required regular expression pattern, followed by an arbi‐ trary number of filenames. It prints any line that contains the pattern, differing from Recipe 4.5 , which prints only the matching text itself. Here’s an example: grep \""[dD]arwin\"" *.txt  The code searches for lines containing either darwin  or Darwin  in every line of every file whose name ends in .txt.6 Example 4-8  is the source for the first version of a pro‐ gram to do this, called Grep0 . It reads lines from the standard input and doesn’t take any optional arguments, but it handles the full set of regular expressions that the Pat tern  class implements (it is, therefore, not identical to the Unix programs of the same name). We haven’t covered the java.io  package for input and output yet (see Chap‐ ter 10 ), but our use of it here is simple enough that you can probably intuit it. The online source includes Grep1 , which does the same thing but is better structured (and therefore longer). Later in this chapter, Recipe 4.11  presents a JGrep  program that parses a set of command-line options. Example 4-8. main/src/main/java/regex/Grep0.java public class Grep0 {     public static void main(String[] args) throws IOException  {         BufferedReader  is =             new BufferedReader (new InputStreamReader (System.in));         if (args.length .= 1) {             System.err.println(\""Usage: MatchLines pattern\"" );             System.exit(1);         } 118 | Chapter 4: Pattern Matching with Regular Expressions",2109
Problem. 4.8 Matching Accented or Composite Characters,"Pattern patt = Pattern.compile(args[0]);         Matcher matcher = patt.matcher(\""\"");         String line = null;         while ((line = is.readLine ()) .= null) {             matcher.reset(line);             if (matcher.find()) {                 System.out.println(\""MATCH: \""  + line);             }         }     } } 4.7 Controlling Case in Regular Expressions Problem Y ou want to find text regardless of case. Solution Compile the Pattern  passing in the flags  argument Pattern.CASE_INSENSITIVE to indicate that matching should be case-independent (i.e., that it should fold, ignore differences in case). If your code might run in different locales (see Recipe 3.12 ), then you should add Pattern.UNICODE_CASE . Without these flags, the default is nor‐ mal, case-sensitive matching behavior. This flag (and others) are passed to the  Pattern.compile()  method, like this: // regex/CaseMatch.java Pattern  reCaseInsens = Pattern.compile(pattern, Pattern.CASE_INSENSITIVE |     Pattern.UNICODE_CASE); reCaseInsens.matches(input);        // will match case-insensitively This flag must be passed when you create the Pattern ; because Pattern  objects are immutable, they cannot be changed once constructed. The full source code for this example is online as CaseMatch.java . Pattern.compile() Flags Half a dozen flags can be passed as the second argument to Pattern.compile() . If more than one value is needed, they can be or’ d together using the bitwise or operator |. In alphabetical order, these are the flags: CANON_EQ Enables so-called canonical equivalence. In other words, characters are matched by their base character so that the character e followed by the combining charac‐ 4.7 Controlling Case in Regular Expressions | 119",1740
Problem. Solution. 4.9 Matching Newlines in Text,"ter mark for the acute accent ( ´) can be matched either by the composite charac‐ ter é or the letter e followed by the character mark for the accent (see Recipe 4.8 ). CASE_INSENSITIVE Turns on case-insensitive matching (see Recipe 4.7 ). COMMENTS Causes whitespace and comments (from # to end-of-line) to be ignored in the pattern. See CommentedRegEx.java  in the regex  source directory. DOTALL Allows dot (.) to match any regular character or the newline, not just any regular character other than newline (see Recipe 4.9 ). MULTILINE Specifies multiline mode (see Recipe 4.9 ). UNICODE_CASE Enables Unicode-aware case folding (see Recipe 4.7 ). UNIX_LINES Makes   the only valid newline sequence for MULTILINE  mode (see Recipe 4.9 ). 4.8 Matching Accented, or Composite, Characters Problem Y ou want characters to match regardless of the form in which they are entered. Solution Compile the Pattern  with the flags  argument Pattern.CANON_EQ  for canonical equality. Discussion Composite characters can be entered in various forms. Consider, as a single example, the letter e with an acute accent. This character may be found in various forms in Unicode text, such as the single character é (Unicode character \u00e9 ) or the two- character sequence e´ (e followed by the Unicode combining acute accent, \u0301 ). To allow you to match such characters regardless of which of possibly multiple fully decomposed forms are used to enter them, the regex package has an option for can‐ onical matching , which treats any of the forms as equivalent. This option is enabled by passing CANON_EQ  as (one of) the flags in the second argument to Pattern.com pile() . This program shows CANON_EQ  being used to match several forms: 120 | Chapter 4: Pattern Matching with Regular Expressions",1785
Problem. Solution. Discussion,"public class CanonEqDemo  {     public static void main(String[] args) {         String pattStr = \""\u00e9gal\"" ; // egal         String[] input = {                 \""\u00e9gal\"" , // egal - this one had better match :-)                 \""e\u0301gal\"" , // e + \""Combining acute accent\""                 \""e\u02cagal\"" , // e + \""modifier letter acute accent\""                 \""e'gal\"", // e + single quote                 \""e\u00b4gal\"" , // e + Latin-1 \""acute\""         };         Pattern pattern = Pattern.compile(pattStr, Pattern.CANON_EQ );         for (int i = 0; i < input.length; i++) {             if (pattern.matcher(input[i]).matches()) {                 System.out.println(                     pattStr + \"" matches input \""  + input[i]);             } else {                 System.out.println(                     pattStr + \"" does not match input \""  + input[i]);             }         }     } } This program correctly matches the combining accent and rejects the other charac‐ ters, some of which, unfortunately, look like the accent on a printer, but are not con‐ sidered combining accent characters: égal matches input égal égal matches input e?gal égal does not match input e?gal égal does not match input e'gal égal does not match input e´gal For more details, see the character charts . 4.9 Matching Newlines in Text Problem Y ou need to match newlines in text. Solution Use   or \r in your regex pattern. See also the flags constant Pattern.MULTILINE , which makes newlines match as beginning-of-line and end-of-line ( \^ and $). Discussion Though line-oriented tools from Unix such as  sed and grep match regular expressions one line at a time, not all tools do. The sam text editor from Bell Laboratories was the 4.9 Matching Newlines in Text | 121 6Or a few related Unicode characters, including the next-line ( \u0085 ), line-separator ( \u2028 ), and paragraph-separator ( \u2029 ) characters.first interactive tool I know of to allow multiline regular expressions; the Perl script‐ ing language followed shortly after. In the Java API, the newline character by default has no special significance. The BufferedReader  method readLine()  normally strips out whichever newline characters it finds. If you read in gobs of characters using some method other than readLine() , you may have some number of  , \r, or \r  sequences in your text string.6 Normally all of these are treated as equivalent to  . If you want only   to match, use the UNIX_LINES  flag to the Pattern.compile() method. In Unix, ^ and $ are commonly used to match the beginning or end of a line, respec‐ tively. In this API, the regex metacharacters \^ and $ ignore line terminators and only match at the beginning and the end, respectively, of the entire string. However, if you pass the MULTILINE  flag into Pattern.compile() , these expressions match just after or just before, respectively, a line terminator; $ also matches the very end of the string. Because the line ending is just an ordinary character, you can match it with . or similar expressions; and, if you want to know exactly where it is,   or \r in the pattern match it as well. In other words, to this API, a newline character is just another character with no special significance. See the sidebar “Pattern.compile() Flags” on page 119 . An example of newline matching is shown in Example 4-9 . Example 4-9. main/src/main/java/regex/NLMatch.java public class NLMatch {     public static void main(String[] argv) {         String input = \""I dream of engines more engines, all day long\"" ;         System.out.println(\""INPUT: \""  + input);         System.out.println();         String[] patt = {             \""engines.more engines\"" ,             \""ines more\"" ,             \""engines$\""         };         for (int i = 0; i < patt.length; i++) {             System.out.println(\""PATTERN \""  + patt[i]);             boolean found;             Pattern p1l = Pattern.compile(patt[i]);             found = p1l.matcher(input).find();             System.out.println(\""DEFAULT match \""  + found); 122 | Chapter 4: Pattern Matching with Regular Expressions",4114
