filename,title,text,len
63-The Text Generation Lego Block.pdf,63-The Text Generation Lego Block,"Doing so is rather straightforward:\nfrom bertopic.representation  import MaximalMarginalRelevance\n# Update our topic representations to MaximalMarginalRelevance\nrepresentation_model  = MaximalMarginalRelevance (diversity =0.2)\ntopic_model .update_topics (abstracts , representation_model =representation_model )\n# Show topic differences\ntopic_differences (topic_model , original_topics )\nTopic Original Updated\n0 speech | asr | recognition | end | acoustic speech | asr | error | model | training\n1 medical | clinical | biomedical | patient | he... clinical | biomedical | patient | healthcare |...\n2 sentiment | aspect | analysis | reviews | opinion sentiment | analysis | reviews | absa | polarity\n3 translation | nmt | machine | neural | bleu translation | nmt | bleu | parallel | multilin...\n4 summarization | summaries | summary | abstract... summarization | document | extractive | rouge ...\nThe resulting topics demonstrate more diversity in their representations. For\ninstance, topic 4 only shows one “summary”-like word and instead adds other words\nthat might contribute more to the overall representation.\nBoth KeyBERTInspired and MMR are amazing techniques for\nimproving the first set of topic representations. KeyBERTInspired\nespecially tends to remove nearly all stop words since it focuses on\nthe semantic relationships between words and documents.\nThe Text Generation Lego Block\nThe representation block in BERTopic has been acting as a reranking block in our\nprevious examples. However, as we already explored in the previous chapter, genera‐\ntive models have great potential for a wide variety of tasks.\nWe can use generative models in BERTopic quite efficiently by following a part of\nthe reranking procedure. Instead of using a generative model to identify the topic of\nall documents, of which there can potentially be millions, we will use the model to\ngenerate a label for our topic. As illustrated in Figure 5-23 , instead of generating or\nreranking keywords, we ask the model to generate a short label based on keywords\nthat were previously generated and a small set of representative documents.\n160 | Chapter 5: Text Clustering and Topic Modeling\nFigure 5-23. Use text generative LLMs and prompt engineering to create labels for topics\nfrom keywords and documents related to each topic.\nThere are two components to the illustrated prompt. First, the documents that are\ninserted using the [DOCUMENTS]  tag are a small subset of documents, typically four,\nthat best represent the topic. The documents with the highest cosine similarity of\ntheir c-TF-IDF values with those of the topic are selected. Second, the keywords that\nmake up a topic are also passed to the prompt and referenced using the [KEYWORDS]\ntag. The keywords could be generated by c-TF-IDF or any of the other representa‐\ntions we discussed thus far.\nAs a result, we only need to use the generative model once for every topic, of which\nthere could be potentially hundreds, instead of once for each document, of which\nthere could potentially be millions. There are many generative models that we can\nchoose from, both open source and proprietary. Let’s start with a model that we have\nexplored in the previous chapter, the Flan-T5 model.\nWe create a prompt that works well with the model and use it in BERTopic through\nthe representation_model  parameter:\nfrom transformers  import pipeline\nfrom bertopic.representation  import TextGeneration\nprompt = """"""I have a topic that contains the following documents: \n[DOCUMENTS]\nThe topic is described by the following keywords: '[KEYWORDS]'.\nBased on the documents and keywords, what is this topic about?""""""\n# Update our topic representations using Flan-T5\ngenerator  = pipeline (""text2text-generation"" , model=""google/flan-t5-small"" )\nrepresentation_model  = TextGeneration (\nFrom Text Clustering to Topic Modeling | 161\n    generator , prompt=prompt, doc_length =50, tokenizer =""whitespace""\n)\ntopic_model .update_topics (abstracts , representation_model =representation_model )\n# Show topic differences\ntopic_differences (topic_model , original_topics )\nTopic Original Updated\n0 speech | asr | recognition | end | acoustic Speech-to-description\n1 medical | clinical | biomedical | patient | he... Science/Tech\n2 sentiment | aspect | analysis | reviews | opinion Review\n3 translation | nmt | machine | neural | bleu Attention-based neural machine translation\n4 summarization | summaries | summary | abstract... Summarization\nSome of these labels, like “Summarization” seem to be logical when comparing\nthem to the original representations. Others, however, like “Science/Tech, ” seem quite\nbroad and do not do the original topic justice. Let’s explore instead how OpenAI’s\nGPT-3.5 would perform considering the model is not only larger but expected to\nhave more linguistic capabilities:\nimport openai\nfrom bertopic.representation  import OpenAI\nprompt = """"""\nI have a topic that contains the following documents:\n[DOCUMENTS]\nThe topic is described by the following keywords: [KEYWORDS]\nBased on the information above, extract a short topic label in the following \nformat:\ntopic: <short topic label>\n""""""\n# Update our topic representations using GPT-3.5\nclient = openai.OpenAI(api_key=""YOUR_KEY_HERE"" )\nrepresentation_model  = OpenAI(\n    client, model=""gpt-3.5-turbo"" , exponential_backoff =True, chat=True, \nprompt=prompt\n)\ntopic_model .update_topics (abstracts , representation_model =representation_model )\n# Show topic differences\ntopic_differences (topic_model , original_topics )\n162 | Chapter 5: Text Clustering and Topic Modeling\nTopic Original Updated\n0 speech | asr | recognition | end | acoustic Leveraging External Data for Improving Low-Res...\n1 medical | clinical | biomedical | patient | he... Improved Representation Learning for Biomedica...\n2 sentiment | aspect | analysis | reviews | opinion Advancements in Aspect-Based Sentiment Analys...\n3 translation | nmt | machine | neural | bleu Neural Machine Translation Enhancements\n4 summarization | summaries | summary | abstract... Document Summarization Techniques\nThe resulting labels are quite impressive! We are not even using GPT-4 and the\nresulting labels seem to be more informative than our previous example. Note that\nBERTopic is not confined to only using OpenAI’s offering but has local backends as\nwell.\nAlthough it seems like we do not need the keywords anymore, they\nare still representative of the input documents. No model is perfect\nand it is generally advised to generate multiple topic representa‐\ntions. BERTopic allows for all topics to be represented by different\nrepresentations . Y ou could, for example, use KeyBERTInspired,\nMMR, and GPT-3.5 side by side to get different perspectives on the\nsame topic.\nWith these GPT-3.5 generated labels, we can create beautiful illustrations using  the\ndatamapplot  package  (Figure 5-24 ):\n# Visualize topics and documents\nfig = topic_model .visualize_document_datamap (\n    titles,\n    topics=list(range(20)),\n    reduced_embeddings =reduced_embeddings ,\n    width=1200,\n    label_font_size =11,\n    label_wrap_width =20,\n    use_medoids =True,\n)\nFrom Text Clustering to Topic Modeling | 163",7273
64-Summary.pdf,64-Summary,"Figure 5-24. The top 20 topics visualized.\nSummary\nIn this chapter, we explored how LLMs, both generative and representative, can\nbe used in the domain of unsupervised learning. Despite supervised methods like\nclassification being prevalent in recent years, unsupervised approaches such as text\nclustering hold immense potential due to their ability to group texts based on seman‐\ntic content without prior labeling.\nWe covered a common pipeline for clustering textual documents that starts with\nconverting input text into numerical representations, which we call embeddings.\nThen, dimensionality reduction is applied to these embeddings to simplify high-\ndimensional data for better clustering outcomes. Finally, a clustering algorithm on\n164 | Chapter 5: Text Clustering and Topic Modeling\nthe dimensionality-reduced embeddings is applied to cluster the input text. Manually\ninspecting the clusters helped us understand which documents they contained and\nhow to interpret these clusters.\nTo transition away from this manual inspection, we explored how BERTopic extends\nthis text clustering pipeline with a method for automatically representing the clusters.\nThis methodology is often referred to as topic modeling, which attempts to uncover\nthemes within large amounts of documents. BERTopic generates these topic repre‐\nsentations through a bag-of-words approach enhanced with c-TF-IDF, which weighs\nwords based on their cluster relevance and frequency across all clusters.\nA major benefit of BERTopic is its modular nature. In BERTopic, you can choose\nany model in the pipeline, which allows for additional representations of topics that\ncreate multiple perspectives of the same topic. We explored maximal marginal rele‐\nvance and KeyBERTInspired as methodologies to fine-tune the topic representations\ngenerated with c-TF-IDF. Additionally, we used the same generative LLMs as in the\nprevious chapter (Flan-T5 and GPT-3.5) to further improve the interpretability of\ntopics by generating highly interpretable labels.\nIn the next chapter, we shift focus and explore a common method for improving the\noutput of generative models, namely prompt engineering.\nSummary | 165",2202
65-Chapter 6. Prompt Engineering.pdf,65-Chapter 6. Prompt Engineering,,0
66-Using Text Generation Models.pdf,66-Using Text Generation Models,,0
67-Loading a Text Generation Model.pdf,67-Loading a Text Generation Model,"CHAPTER 6\nPrompt Engineering\nIn the first chapters of this book, we took our first steps into the world of large\nlanguage models (LLMs). We delved into various applications, such as supervised and\nunsupervised classification, employing models that focus on representing text, like\nBERT and its derivatives.\nAs we progressed, we used models trained primarily for text generation, models that\nare often referred to as generative pre-trained transformers  (GPT). These models have\nthe remarkable ability to generate text in response to prompts  from the user. Through\nprompt engineering , we can design these prompts in a way that enhances the quality of\nthe generated text.\nIn this chapter, we will explore these generative models in more detail and dive into\nthe realm of prompt engineering, reasoning with generative models, verification, and\neven evaluating their output.\nUsing Text Generation Models\nBefore we start with the fundamentals of prompt engineering, it is essential to explore\nthe basics of utilizing a text generation model. How do we select the model to use?\nDo we use a proprietary or open source model? How can we control the generated\noutput? These questions will serve as our stepping stones into using text generation\nmodels.\nChoosing a Text Generation Model\nChoosing  a text generation model starts with choosing between proprietary models\nor open source models. Although proprietary models are generally more performant,\nwe focus in this book more on open source models as they offer more flexibility and\nare free to use.\n167\nFigure 6-1  shows a small selection of impactful foundation models, LLMs that have\nbeen pretrained on vast amounts of text data and are often fine-tuned for specific\napplications.\nFigure 6-1. Foundation models are often  released in several different  sizes.\nFrom those foundation models, hundreds if not thousands of models have been\nfine-tuned, one more suitable for certain tasks than another. Choosing the model to\nuse can be a daunting task!\nWe advise starting with a small foundation model. So let’s continue using Phi-3-mini ,\nwhich has 3.8 billion parameters. This makes it suitable for running with devices\nup to 8 GB of VRAM. Overall, scaling up to larger models tends to be a nicer\nexperience than scaling down. Smaller models provide a great introduction and lay a\nsolid foundation for progressing to larger models.\nLoading a Text Generation Model\nThe most straightforward method of loading a model, as we have done in previous\nchapters, is by leveraging the transformers  library:\nimport torch\nfrom transformers  import AutoModelForCausalLM , AutoTokenizer , pipeline\n# Load model and tokenizer\nmodel = AutoModelForCausalLM .from_pretrained (\n    ""microsoft/Phi-3-mini-4k-instruct"" ,\n    device_map =""cuda"",\n    torch_dtype =""auto"",\n    trust_remote_code =True,\n)\ntokenizer  = AutoTokenizer .from_pretrained (""microsoft/Phi-3-mini-4k-instruct"" )\n# Create a pipeline\npipe = pipeline (\n    ""text-generation"" ,\n    model=model,\n168 | Chapter 6: Prompt Engineering\n    tokenizer =tokenizer ,\n    return_full_text =False,\n    max_new_tokens =500,\n    do_sample =False,\n)\nCompared to previous chapters, we will take a closer look at developing and using the\nprompt template.\nTo illustrate, let’s revisit the example from Chapter 1  where we asked the LLM to\nmake a joke about chickens:\n# Prompt\nmessages  = [\n    {""role"": ""user"", ""content"" : ""Create a funny joke about chickens."" }\n]\n# Generate the output\noutput = pipe(messages )\nprint(output[0][""generated_text"" ])\nWhy don't chickens like to go to the gym? Because they can't crack the egg-\nsistence of it!\nUnder the hood, transformers.pipeline  first converts our messages into a specific\nprompt template. We can explore this process by accessing the underlying tokenizer:\n# Apply prompt template\nprompt = pipe.tokenizer .apply_chat_template (messages , tokenize =False)\nprint(prompt)\n<s><|user|>\nCreate a funny joke about chickens.<|end|>\n<|assistant|>\nY ou may recognize the special tokens <|user|>  and <|assistant|>  from Chapter 2 .\nThis prompt template, further illustrated in Figure 6-2 , was used during the training\nof the model. Not only does it provide information about who said what, but it is also\nused to indicate when the model should stop generating text (see the <|end|>  token).\nThis prompt is passed directly to the LLM and processed all at once.\nIn the next chapter, we will customize parts of this template ourselves. Throughout\nthis chapter, we can use transformers.pipeline  to handle chat template processing\nfor us. Next, let us explore how we can control the output of the model.\nUsing Text Generation Models | 169",4739
68-Controlling Model Output.pdf,68-Controlling Model Output,"Figure 6-2. The template Phi-3 expects when interacting with the model.\nControlling Model Output\nOther than prompt engineering, we can control the kind of output we want by\nadjusting the model parameters. In our previous example, you might have noticed\nthat we used several parameters in the pipe  function, including temperature  and\ntop_p .\nThese parameters control the randomness of the output. A part of what makes LLMs\nexciting technology is that it can generate different responses for the exact same\nprompt. Each time an LLM needs to generate a token, it assigns a likelihood number\nto each possible token.\nAs illustrated in Figure 6-3 , in the sentence “I am driving a… ” the likelihood of that\nsentence being followed by tokens like “car” or “truck” is generally higher than a\ntoken like “elephant. ” However, there is still a possibility of “elephant” being generated\nbut it is much lower.\nFigure 6-3. The model chooses the next token to generate based on their likelihood scores.\nWhen we loaded our model, we purposefully set do_sample=False  to make sure the\noutput is somewhat consistent. This means that no sampling will be done and only\n170 | Chapter 6: Prompt Engineering\nthe most probable next token is selected. However, to use the temperature  and top_p\nparameters, we will set do_sample=True  in order to make use of them.\nTemperature\nThe temperature  controls  the randomness or creativity of the text generated. It\ndefines how likely it is to choose tokens that are less probable. The underlying idea\nis that a temperature  of 0 generates the same response every time because it always\nchooses the most likely word. As illustrated in Figure 6-4 , a higher value allows less\nprobable words to be generated.\nFigure 6-4. A higher temperature  increases the likelihood that less probable tokens are\ngenerated and vice versa.\nAs a result, a higher temperature  (e.g., 0.8) generally results in a more diverse output\nwhile a lower temperature  (e.g., 0.2) creates a more deterministic output.\nY ou can use temperature  in your pipeline as follows:\n# Using a high temperature\noutput = pipe(messages , do_sample =True, temperature =1)\nprint(output[0][""generated_text"" ])\nWhy don't chickens like to go on a rollercoaster? Because they're afraid they \nmight suddenly become chicken-soup!\nNote that every time you rerun this piece of code, the output will change! tempera\nture  introduces stochastic behavior since the model now randomly selects tokens.\ntop_p\ntop_p , also known as nucleus sampling, is a sampling technique that controls which\nsubset of tokens (the nucleus) the LLM can consider. It will consider tokens until it\nreaches their cumulative probability. If we set top_p  to 0.1, it will consider tokens\nuntil it reaches that value. If we set top_p  to 1, it will consider all tokens.\nUsing Text Generation Models | 171\nAs shown in Figure 6-5 , by lowering the value, it will consider fewer tokens and\ngenerally give less “creative” output, while increasing the value allows the LLM to\nchoose from more tokens.\nFigure 6-5. A higher top_p  increases the number of tokens that can be selected to\ngenerate and vice versa.\nSimilarly, the top_k  parameter controls exactly how many tokens the LLM can\nconsider. If you change its value to 100, the LLM will only consider the top 100 most\nprobable tokens.\nY ou can use top_p  in your pipeline as follows:\n# Using a high top_p\noutput = pipe(messages , do_sample =True, top_p=1)\nprint(output[0][""generated_text"" ])\nWhy don't chickens make good comedians? Because their 'jokes' always 'feather' \nthe truth!\nAs shown in Table 6-1 , these parameters allow the user to have a sliding scale\nbetween being creative (high temperature  and top_p ) and being predictable (lower\ntemperature  and top_p ).\nTable 6-1. Use case examples when selecting values for temperature  and top_p .\nExample use case Tempera\nturetop_p Description\nBrainstorming\nsessionHigh High High randomness with large pool of potential tokens. The results will be highly\ndiverse, often leading to very creative and unexpected results.\nEmail generation Low Low Deterministic output with high probable predicted tokens. This results in\npredictable, focused, and conservative outputs.\nCreative writing High Low High randomness with a small pool of potential tokens. This combination\nproduces creative outputs but still remains coherent.\nTranslation Low High Deterministic output with high probable predicted tokens. Produces coherent\noutput with a wider range of vocabulary, leading to outputs with linguistic\nvariety.\n172 | Chapter 6: Prompt Engineering",4652
69-Intro to Prompt Engineering.pdf,69-Intro to Prompt Engineering,,0
70-The Basic Ingredients of a Prompt.pdf,70-The Basic Ingredients of a Prompt,"Intro to Prompt Engineering\nAn essential part of working with text-generative LLMs is prompt engineering. By\ncarefully designing our prompts we can guide the LLM to generate desired responses.\nWhether the prompts are questions, statements, or instructions, the main goal of\nprompt engineering is to elicit a useful response from the model.\nPrompt engineering is more than designing effective prompts. It can be used as a\ntool to evaluate the output of a model as well as to design safeguards and safety\nmitigation methods. This is an iterative process of prompt optimization and requires\nexperimentation. There is not and unlikely will ever be a perfect prompt design.\nIn this section, we will go through common methods for prompt engineering, and\nsmall tips and tricks to understand what the effect is of certain prompts. These\nskills allow us to understand the capabilities of LLMs and lie at the foundation of\ninterfacing with these kinds of models.\nWe begin by answering the question: what should be in a prompt?\nThe Basic Ingredients of a Prompt\nAn LLM is a prediction machine. Based on a certain input, the prompt, it tries to\npredict the words that might follow it. At its core (illustrated in Figure 6-6 ), the\nprompt does not need to be more than a few words to elicit a response from the LLM.\nFigure 6-6. A basic example of a prompt. No instruction is given so the LLM will simply\ntry to complete the sentence.\nHowever, although the illustration works as a basic example, it fails to complete a\nspecific task. Instead, we generally approach prompt engineering by asking a specific\nquestion or task the LLM should complete. To elicit the desired response, we need a\nmore structured prompt.\nFor example, and as shown in Figure 6-7 , we could ask the LLM to classify a sentence\ninto either having positive or negative sentiment. This extends the most basic prompt\nIntro to Prompt Engineering | 173\nto one consisting of two components—the instruction itself and the data that relates\nto the instruction.\nFigure 6-7. Two components of a basic instruction prompt: the instruction itself and the\ndata it refers to.\nMore complex use cases might require more components in a prompt. For instance,\nto make sure the model only outputs “negative” or “positive” we can introduce output\nindicators that help guide the model. In Figure 6-8 , we prefix the sentence with\n“Text:” and add “Sentiment:” to prevent the model from generating a complete sen‐\ntence. Instead, this structure indicates that we expect either “negative” or “positive. ”\nAlthough the model might not have been trained on these components directly, it was\nfed enough instructions to be able to generalize to this structure.\nFigure 6-8. Extending the prompt with an output indicator that allows for a specific\noutput.\n174 | Chapter 6: Prompt Engineering",2857
71-Instruction-Based Prompting.pdf,71-Instruction-Based Prompting,"We can continue adding or updating the elements of a prompt until we elicit the\nresponse we are looking for. We could add additional examples, describe the use case\nin more detail, provide additional context, etc. These components are merely exam‐\nples and not a limited set of possibilities. The creativity that comes with designing\nthese components is key.\nAlthough a prompt is a single piece of text, it is tremendously helpful to think of\nprompts as pieces of a larger puzzle. Have I described the context of my question?\nDoes the prompt have an example of the output?\nInstruction-Based Prompting\nAlthough prompting comes in many flavors, from discussing philosophy with the\nLLM to role-playing with your favorite superhero, prompting is often used to have\nthe LLM answer a specific question or resolve a certain task. This is referred to as\ninstruction-based prompting .\nFigure 6-9  illustrates a number of use cases in which instruction-based prompting\nplays an important role. We already did one of these in the previous example, namely\nsupervised classification.\nFigure 6-9. Use cases for instruction-based prompting.\nEach of these tasks requires different prompting formats and more specifically, asking\ndifferent questions of the LLM. Asking the LLM to summarize a piece of text will not\nsuddenly result in classification. To illustrate, examples of prompts for some of these\nuse cases can be found in Figure 6-10 .\nIntro to Prompt Engineering | 175\nFigure 6-10. Prompt examples of common use cases. Notice how within a use case, the\nstructure and location of the instruction can be changed.\nAlthough these tasks require different instructions, there is actually a lot of overlap\nin the prompting techniques used to improve the quality of the output. A non-\nexhaustive list of these techniques includes:\nSpecificity\nAccurately  describe what you want to achieve. Instead of asking the LLM to\n“Write a description for a product” ask it to “Write a description for a product in\nless than two sentences and use a formal tone. ”\n176 | Chapter 6: Prompt Engineering",2101
72-Advanced Prompt Engineering.pdf,72-Advanced Prompt Engineering,,0
73-The Potential Complexity of a Prompt.pdf,73-The Potential Complexity of a Prompt,"1Nelson F. Liu et al. “Lost in the middle: How language models use long contexts. ” arXiv preprint\narXiv:2307.03172  (2023).Hallucination\nLLMs  may generate incorrect information confidently, which is referred to as\nhallucination. To reduce its impact, we can ask the LLM to only generate an\nanswer if it knows the answer. If it does not know the answer, it can respond with\n“I don’t know. ”\nOrder\nEither begin or end your prompt with the instruction. Especially with long\nprompts, information in the middle is often forgotten.1 LLMs tend to focus on\ninformation either at the beginning of a prompt (primacy effect) or the end of a\nprompt (recency effect).\nHere, specificity is arguably the most important aspect. By restricting and specifying\nwhat the model should generate, there is a smaller chance of having it generate\nsomething not related to your use case. For instance, if we were to skip the instruc‐\ntion “in two to three sentences” it might generate complete paragraphs. Like human\nconversations, without any specific instructions or additional context, it is difficult to\nderive what the task at hand actually is.\nAdvanced Prompt Engineering\nOn the surface, creating a good prompt might seem straightforward. Ask a specific\nquestion, be accurate, add some examples, and you are done! However, prompting\ncan grow complex quite quickly and as a result is an often-underestimated compo‐\nnent of leveraging LLMs.\nHere, we will go through several advanced techniques for building up your prompts,\nstarting with the iterative workflow of building up complex prompts all the way to\nusing LLMs sequentially to get improved results. Eventually, we will even build up to\nadvanced reasoning techniques.\nThe Potential Complexity of a Prompt\nAs we explored in the intro to prompt engineering, a prompt generally consists of\nmultiple components. In our very first example, our prompt consisted of instruction,\ndata, and output indicators. As we mentioned before, no prompt is limited to just\nthese three components and you can build it up to be as complex as you want.\nThese advanced components can quickly make a prompt quite complex. Some com‐\nmon components are:\nAdvanced Prompt Engineering | 177\nPersona\nDescribe  what role the LLM should take on. For example, use “Y ou are an expert\nin astrophysics” if you want to ask a question about astrophysics.\nInstruction\nThe task itself. Make sure this is as specific as possible. We do not want to leave\nmuch room for interpretation.\nContext\nAdditional information describing the context of the problem or task. It answers\nquestions like “What is the reason for the instruction?”\nFormat\nThe format the LLM should use to output the generated text. Without it, the\nLLM will come up with a format itself, which is troublesome in automated\nsystems.\nAudience\nThe target of the generated text. This also describes the level of the generated\noutput. For education purposes, it is often helpful to use ELI5 (“Explain it like\nI’m 5”).\nTone\nThe tone of voice the LLM should use in the generated text. If you are writing a\nformal email to your boss, you might not want to use an informal tone of voice.\nData\nThe main data related to the task itself.\nTo illustrate, let us extend the classification prompt we had earlier and use all of the\npreceding components. This is demonstrated in Figure 6-11 .\nThis complex prompt demonstrates the modular nature of prompting. We can add\nand remove components freely and judge their effect on the output. As illustrated in\nFigure 6-12 , we can slowly build up our prompt and explore the effect of each change.\nThe changes are not limited to simply introducing or removing components. Their\norder, as we saw before with the recency and primacy effects, can affect the quality\nof the LLM’s output. In other words, experimentation is vital when finding the\nbest prompt for your use case. With prompting, we essentially have ourselves in an\niterative cycle of experimentation.\n178 | Chapter 6: Prompt Engineering\nFigure 6-11. An example of a complex prompt with many components.\nFigure 6-12. Iterating over modular components is a vital part of prompt engineering.\nTry it out yourself! Use the complex prompt to add and/or remove parts to observe\nits impact on the generated output. Y ou will quickly notice when pieces of the puzzle\nare worth keeping. Y ou can use your own data by adding it to the data  variable:\nAdvanced Prompt Engineering | 179",4490
74-In-Context Learning Providing Examples.pdf,74-In-Context Learning Providing Examples,"2Cheng Li et al. “EmotionPrompt: Leveraging psychology for large language models enhancement via emo‐\ntional stimulus. ” arXiv preprint arXiv:2307.11760  (2023).\n3Tom Brown et al. “Language models are few-shot learners. ” Advances in Neural Information Processing Systems\n33 (2020): 1877–1901.\n# Prompt components\npersona = ""You are an expert in Large Language models. You excel at breaking \ndown complex papers into digestible summaries. \n""\ninstruction  = ""Summarize the key findings of the paper provided. \n""\ncontext = ""Your summary should extract the most crucial points that can help \nresearchers quickly understand the most vital information of the paper. \n""\ndata_format  = ""Create a bullet-point summary that outlines the method. Follow \nthis up with a concise paragraph that encapsulates the main results. \n""\naudience  = ""The summary is designed for busy researchers that quickly need to \ngrasp the newest trends in Large Language Models. \n""\ntone = ""The tone should be professional and clear. \n""\ntext = ""MY TEXT TO SUMMARIZE""\ndata = f""Text to summarize: {text}""\n# The full prompt - remove and add pieces to view its impact on the generated \noutput\nquery = persona + instruction  + context + data_format  + audience  + tone + data\nThere is all manner of components that we could add and creative\ncomponents like using emotional stimuli (e.g., “This is very impor‐\ntant for my career. ”2). Part of the fun in prompt engineering is that\nyou can be as creative as possible to figure out which combination\nof prompt components contribute to your use case. There are few\nconstraints to developing a format that works for you.\nIn a way, it is an attempt to reverse engineer what the model has\nlearned and how it responds to certain prompts. However, note\nthat some prompts work better for certain models compared to\nothers as their training data might be different or they are trained\nfor different purposes.\nIn-Context Learning: Providing Examples\nIn the previous sections, we tried to accurately describe what the LLM should do.\nAlthough accurate and specific descriptions help the LLM to understand the use case,\nwe can go one step further. Instead of describing the task, why do we not just show\nthe task?\nWe can provide the LLM with examples of exactly the thing that we want to achieve.\nThis is often referred to as in-context learning , where we provide the model with\ncorrect examples.3\n180 | Chapter 6: Prompt Engineering\n4Ibid.As illustrated in Figure 6-13 , this comes in a number of forms depending on how\nmany examples you show the LLM. Zero-shot prompting does not leverage examples,\none-shot prompts use a single example, and few-shot prompts use two or more\nexamples.\nFigure 6-13. An example of a complex prompt with many components.\nAdopting the original phrase, we believe that “an example is worth a thousand\nwords. ” These examples provide a direct example of what and how the LLM should\nachieve.\nWe can illustrate this method with a simple example taken from the original paper\ndescribing this method.4 The goal of the prompt is to generate a sentence with\na made-up word. To improve the quality of the resulting sentence, we can show\nthe generative model an example of what a proper sentence with a made-up word\nwould be.\nTo do so, we will need to differentiate between our question (user)  and the answers\nthat were provided by the model ( assistant ). We additionally showcase how this\ninteraction is processed using the template:\n# Use a single example of using the made-up word in a sentence\none_shot_prompt  = [\n    {\n        ""role"": ""user"",\n        ""content"" : ""A 'Gigamuru' is a type of Japanese musical instrument. An \nexample of a sentence that uses the word Gigamuru is:""\nAdvanced Prompt Engineering | 181",3805
75-Chain Prompting Breaking up the Problem.pdf,75-Chain Prompting Breaking up the Problem,"},\n    {\n        ""role"": ""assistant"" ,\n        ""content"" : ""I have a Gigamuru that my uncle gave me as a gift. I love \nto play it at home.""\n    },\n    {\n        ""role"": ""user"",\n        ""content"" : ""To 'screeg' something is to swing a sword at it. An example \nof a sentence that uses the word screeg is:""\n    }\n]\nprint(tokenizer .apply_chat_template (one_shot_prompt , tokenize =False))\n<s><|user|>\nA 'Gigamuru' is a type of Japanese musical instrument. An example of a sen-\ntence that uses the word Gigamuru is:<|end|>\n<|assistant|>\nI have a Gigamuru that my uncle gave me as a gift. I love to play it at home.<|\nend|>\n<|user|>\nTo 'screeg' something is to swing a sword at it. An example of a sentence that \nuses the word screeg is:<|end|>\n<|assistant|>\nThe prompt illustrates the need to differentiate between the user and the assistant. If\nwe did not, it would seem as if we were talking to ourselves. Using these interactions,\nwe can generate output as follows:\n# Generate the output\noutputs = pipe(one_shot_prompt )\nprint(outputs[0][""generated_text"" ])\nDuring the intense duel, the knight skillfully screeged his opponent's shield, \nforcing him to defend himself.\nIt correctly generated the answer!\nAs with all prompt components, one- or few-shot prompting is not the be all and\nend all of prompt engineering. We can use it as one piece of the puzzle to further\nenhance the descriptions that we gave it. The model can still “choose, ” through\nrandom sampling, to ignore the instructions.\nChain Prompting: Breaking up the Problem\nIn previous examples, we explored splitting up prompts into modular components to\nimprove the performance of LLMs. Although this works well for many use cases, this\nmight not be feasible for highly complex prompts or use cases.\nInstead of breaking the problem within a prompt, we can do so between prompts.\nEssentially, we take the output of one prompt and use it as input for the next, thereby\ncreating a continuous chain of interactions that solves our problem.\n182 | Chapter 6: Prompt Engineering\nTo illustrate, let us say we want to use an LLM to create a product name, slogan, and\nsales pitch for us based on a number of product features. Although we can ask the\nLLM to do this in one go, we can instead break up the problem into pieces.\nAs a result, and as illustrated in Figure 6-14 , we get a sequential pipeline that first\ncreates the product name, uses that with the product features as input to create the\nslogan, and finally, uses the features, product name, and slogan to create the sales\npitch.\nFigure 6-14. Using a description of a product’s features, chain prompts to create a\nsuitable name, slogan, and sales pitch.\nThis technique of chaining prompts allows the LLM to spend more time on each\nindividual question instead of tackling the whole problem. Let us illustrate this with a\nsmall example. We first create a name and slogan for a chatbot:\n# Create name and slogan for a product\nproduct_prompt  = [\n    {""role"": ""user"", ""content"" : ""Create a name and slogan for a chatbot that \nleverages LLMs."" }\n]\noutputs = pipe(product_prompt )\nproduct_description  = outputs[0][""generated_text"" ]\nprint(product_description )\nName: 'MindMeld Messenger'\nSlogan: 'Unleashing Intelligent Conversations, One Response at a Time'\nAdvanced Prompt Engineering | 183",3365
