filename,title,text,len
191-5.8 Formatting with Correct Plurals.pdf,191-5.8 Formatting with Correct Plurals,,0
192-Problem.pdf,192-Problem,,0
193-5.9 Generating Random Numbers.pdf,193-5.9 Generating Random Numbers,"}\n    }\n    /** Names of months. See Dates/Times chapter for a better way to get these */\n    protected  static String months[] = {\n        ""January"" , ""February"" , ""March"", ""April"",\n        ""May"", ""June"", ""July"", ""August"" ,\n        ""September"" , ""October"" , ""November"" , ""December""\n    };\n}\n5.8 Formatting with Correct Plurals\nProblem\nY ou’re printing something like ""We used "" + n + "" items"" , but in English, “We\nused 1 items” is ungrammatical. Y ou want “We used 1 item. ”\nSolution\nUse a ChoiceFormat  or a conditional statement.\nUse Java’s ternary operator ( cond ? trueval  : falseval ) in a string concatenation.\nBoth zero and plurals get an “s” appended to the noun in English (“no books, one\nbook, two books”), so we test for n==1 :\npublic class FormatPlurals  {\n    public static void main(String[] argv) {\n        report(0);\n        report(1);\n        report(2);\n    }\n    /** report -- using conditional operator */\n    public static void report(int n) {\n        System.out.println(""We used ""  + n + "" item"" + (n==1?"""":""s""));\n    }\n}\nDoes it work?\n$ java numbers.FormatPlurals\nWe used 0 items\nWe used 1 item\nWe used 2 items\n$\nThe final println  statement is effectively equivalent to the following:\nif (n==1)\n    System.out.println(""We used ""  + n + "" item"");\n5.8 Formatting with Correct Plurals | 149\nelse\n    System.out.println(""We used ""  + n + "" items"" );\nThis is a lot longer, so the ternary conditional operator is worth learning.\nThe ChoiceFormat  is ideal for this. It is actually capable of much more, but here I’ll\nshow only this simplest use. I specify the values 0, 1, and 2 (or more), and the string\nvalues to print corresponding to each number. The numbers are then formatted\naccording to the range they fall into:\npublic class FormatPluralsChoice  extends FormatPlurals  {\n    // ChoiceFormat to just give pluralized word\n    static double[] limits = { 0, 1, 2 };\n    static String[] formats = { ""reviews"" , ""review"" , ""reviews"" };\n    static ChoiceFormat  pluralizedFormat  = new ChoiceFormat (limits, formats);\n    // ChoiceFormat to give English text version, quantified\n    static ChoiceFormat  quantizedFormat  = new ChoiceFormat (\n        ""0#no reviews|1#one review|1<many reviews"" );\n    // Test data\n    static int[] data = { -1, 0, 1, 2, 3 };\n    public static void main(String[] argv) {\n        System.out.println(""Pluralized Format"" );\n        for (int i : data) {\n            System.out.println(""Found ""  + i + "" "" + pluralizedFormat .format(i));\n        }\n        System.out.println(""Quantized Format"" );\n        for (int i : data) {\n            System.out.println(""Found ""  + quantizedFormat .format(i));\n        }\n    }\n}\nThis generates the same output as the basic version. It is slightly longer, but more\ngeneral, and lends itself better to internationalization.\nSee Also\nIn addition to ChoiceFormat , the same result can be achieved with a MessageFormat .\nThe online source in file main/src/main/java/i18n/MessageFormatDemo.java  has an\nexample.\n150 | Chapter 5: Numbers",3088
194-Problem.pdf,194-Problem,,0
195-Solution.pdf,195-Solution,"5.9 Generating Random Numbers\nProblem\nY ou need to generate pseudorandom numbers in a hurry.\nSolution\nUse java.lang.Math.random()  to generate random numbers. There is no claim that\nthe random values it returns are very good  random numbers, however. Like most\nsoftware-only implementations, these are Pseudorandom Number Generators\n(PRNGs), meaning that the numbers are not totally random, but devised from an\nalgorithm. That said, they are adequate for casual use. This code exercises the ran\ndom()  method:\n// numbers/Random1.java\n// java.lang.Math.random( ) is static, don't need any constructor calls\nSystem.out.println(""A random from java.lang.Math is ""  + Math.random( ));\nNote that this method only generates double values. If you need integers, construct a\njava.util.Random  object and call its nextInt()  method; if you pass it an integer\nvalue, this will become the upper bound. Here I generate integers from 1 to 10:\npublic class RandomInt  {\n    public static void main(String[] a) {\n        Random r = new Random();\n        for (int i=0; i<1000; i++)\n            // nextInt(10) goes from 0-9; add 1 for 1-10;\n            System.out.println(1+r.nextInt(10));\n    }\n}\nTo see if my RandomInt  demo was really working well, I used the Unix tools sort and\nuniq , which together give a count of how many times each value was chosen. For\n1,000 integers, each of 10 values should be chosen about 100 times. I ran it twice to\nget a better idea of the distribution:\n$ java numbers.RandomInt | sort | uniq -c | sort -k 2 -n\n  96 1\n 107 2\n 102 3\n 122 4\n  99 5\n 105 6\n  97 7\n  96 8\n  79 9\n  97 10\n$ java -cp build numbers.RandomInt | sort | uniq -c | sort -k 2 -n\n  86 1\n5.9 Generating Random Numbers | 151\n  88 2\n 110 3\n  97 4\n  99 5\n 109 6\n  82 7\n 116 8\n  99 9\n 114 10\n$\nThe next step is to run these through a statistical program to see how really random\nthey are; we’ll return to this in a minute.\nIn general, to generate random numbers, you need to construct a java.util.Random\nobject (not just any old random object) and call its next*()  methods. These methods\ninclude nextBoolean() , nextBytes()  (which fills the given array of bytes with ran‐\ndom values), nextDouble() , nextFloat() , nextInt() , and nextLong() . Don’t be\nconfused by the capitalization of Float , Double , etc. They return the primitive types\nboolean , float , double , etc., not the capitalized wrapper objects. Clear enough?\nMaybe an example will help:\n    // java.util.Random methods are non-static, so need to construct\n    Random r = new Random();\n    for (int i=0; i<10; i++)\n    System.out.println(""A double from java.util.Random is ""  + r.nextDouble ());\n    for (int i=0; i<10; i++)\n    System.out.println(""An integer from java.util.Random is ""  + r.nextInt());\nA fixed value (starting seed ) can be provided to generate repeatable values, as for test‐\ning. Y ou can also use the java.util.Random nextGaussian()  method, as shown\nnext. The nextDouble()  methods try to give a flat distribution between 0 and 1.0, in\nwhich each value has an equal chance of being selected. A Gaussian or normal distri‐\nbution is a bell curve of values from negative infinity to positive infinity, with the\nmajority of the values around zero (0.0).\n// numbers/Random3.java\nRandom r = new Random();\nfor (int i = 0; i < 10; i++)\n    System.out.println(""A gaussian random double is ""  + r.nextGaussian ());\nTo illustrate the different distributions, I generated 10,000 numbers using nextRan\ndom()  first and then using nextGaussian() . The code for this is in Random4.java\n(not shown here) and is a combination of the previous programs with code to print\nthe results into files. I then plotted histograms using the R statistics package (see\nChapter 11  and http://www.r-project.org ). The R script used to generate the graph,\nrandomnesshistograms.r , is in javasrc  under main/src/main/resources . The results are\nshown in Figure 5-1 .\n152 | Chapter 5: Numbers",4010
196-See Also.pdf,196-See Also,,0
197-5.10 Multiplying Matrices.pdf,197-5.10 Multiplying Matrices,,0
198-Problem.pdf,198-Problem,,0
199-Solution.pdf,199-Solution,,0
200-Discussion.pdf,200-Discussion,"Looks like both PRNGs do their job!\nFigure 5-1. Flat (left)  and Gaussian (right) distributions\nSee Also\nThe javadoc documentation for java.util.Random , and the warning in Recipe 5.0\nabout pseudorandomness versus real randomness.\nFor cryptographic use, see class java.security.SecureRandom , which provides cryp‐\ntographically strong pseudorandom number generators.\n5.10 Multiplying Matrices\nProblem\nY ou need to multiply a pair of two-dimensional arrays, as is common in mathematical\nand engineering applications.\nSolution\nUse the following code as a model.\nDiscussion\nIt is straightforward to multiply an array of a numeric type. In real life you would\nprobably use a full-blown package such as the Efficient Java Matrix Library (EJML)  or \nDeepLearning4Java’s ND4J package . However a simple implementation can serve to\nshow the concepts involved; the code in Example 5-6  implements matrix\nmultiplication.\nExample 5-6. Matrix.java\npublic class Matrix {\n5.10 Multiplying Matrices | 153\n    /* Matrix-multiply two arrays together.\n     * The arrays MUST be rectangular.\n     * @author Adapted from Tom Christiansen & Nathan Torkington's\n     * implementation in their Perl Cookbook.\n     */\n    public static int[][] multiply (int[][] m1, int[][] m2) {\n        int m1rows = m1.length;\n        int m1cols = m1[0].length;\n        int m2rows = m2.length;\n        int m2cols = m2[0].length;\n        if (m1cols != m2rows)\n            throw new IllegalArgumentException (\n                ""matrices don't match: ""  + m1cols + "" != "" + m2rows);\n        int[][] result = new int[m1rows][m2cols];\n        // multiply\n        for (int i=0; i<m1rows; i++) {\n            for (int j=0; j<m2cols; j++) {\n                for (int k=0; k<m1cols; k++) {\n                    result[i][j] += m1[i][k] * m2[k][j];\n                }\n            }\n        }\n        return result;\n    }\n    /** Matrix print.\n     */\n    public static void mprint(int[][] a) {\n        int rows = a.length;\n        int cols = a[0].length;\n        System.out.println(""array["" +rows+""][""+cols+""] = {"");\n        for (int i=0; i<rows; i++) {\n            System.out.print(""{"");\n            for (int j=0; j<cols; j++)\n                System.out.print("" "" + a[i][j] + "","");\n            System.out.println(""},"");\n        }\n        System.out.println(""};"");\n    }\n}\nHere is a program that uses the Matrix  class to multiply two arrays of ints:\n        int x[][] = {\n            { 3, 2, 3 },\n            { 5, 9, 8 },\n        };\n        int y[][] = {\n            { 4, 7 },\n            { 9, 3 },\n154 | Chapter 5: Numbers",2639
201-See Also.pdf,201-See Also,,0
202-5.11 Using Complex Numbers.pdf,202-5.11 Using Complex Numbers,,0
203-Problem.pdf,203-Problem,,0
204-Solution.pdf,204-Solution,"{ 8, 1 },\n        };\n        int z[][] = Matrix.multiply (x, y);\n        Matrix.mprint(x);\n        Matrix.mprint(y);\n        Matrix.mprint(z);\nSee Also\nConsult a book on numerical methods for more things to do with matrices; one of\nour reviewers recommends the series of Numerical Recipes  books, available from\nhttp://nrbook.com . (Note that this site has a link to their new web presence, https://\nnumerical.recipes  however, that site requires Adobe Flash, which most browsers no\nlonger support due to security concerns.) There are several translations of the book’s\ncode into various languages, including Java. Pricing varies by package.\nCommercial software packages can do some of these calculations for you; for one\nexample, see the numeric libraries available from Rogue Wave Software .\n5.11 Using Complex Numbers\nProblem\nY ou need to manipulate complex numbers, as is common in mathematical, scientific,\nor engineering applications.\nSolution\nJava does not provide any explicit support for dealing with complex numbers. Y ou\ncould keep track of the real and imaginary parts and do the computations yourself,\nbut that is not a very well-structured solution.\nA better solution, of course, is to use a class that implements complex numbers.\nI once wrote just such a class, but now I recommend using the Apache Commons\nMath library for this. The build coordinates for this are\norg.apache.commons:commons-math3:3.6.1  (or later). First, an example of using\nApache’s library:\npublic class ComplexDemoACM  {\n    public static void main(String[] args) {\n        Complex c = new Complex(3,  5);\n        Complex d = new Complex(2, -2);\n        System.out.println(c);\n        System.out.println(c + "".getReal() = ""  + c.getReal());\n        System.out.println(c + "" + "" + d + "" = "" + c.add(d));\n        System.out.println(c + "" + "" + d + "" = "" + c.add(d));\n        System.out.println(c + "" * "" + d + "" = "" + c.multiply (d));\n5.11 Using Complex Numbers | 155\n        System.out.println(c.divide(d));\n    }\n}\nRunning this demo program produces the following output:\n(3.0, 5.0)\n(3.0, 5.0).getReal() = 3.0\n(3.0, 5.0) + (2.0, -2.0) = (5.0, 3.0)\n(3.0, 5.0) + (2.0, -2.0) = (5.0, 3.0)\n(3.0, 5.0) * (2.0, -2.0) = (16.0, 4.0)\n(-0.5, 2.0)\nExample 5-7  is the source for my version of the Complex  class and shouldn’t require\nmuch explanation. The Apache one is admittedly more sophisticated, but I leave\nmine here just to demystify the basic operation of complex numbers.\nTo keep the API general, I provide—for each of add, subtract, and multiply— both a\nstatic method that works on two complex objects and a nonstatic method that applies\nthe operation to the given object and one other object.\nExample 5-7. main/src/main/java/numbers/Complex.java\npublic class Complex {\n    /** The real part */\n    private double r;\n    /** The imaginary part */\n    private double i;\n    /** Construct a Complex */\n    Complex(double rr, double ii) {\n        r = rr;\n        i = ii;\n    }\n    /** Display the current Complex as a String, for use in\n     * println() and elsewhere.\n     */\n    public String toString () {\n        StringBuilder  sb = new StringBuilder ().append(r);\n        if (i>0)\n            sb.append('+');    // else append(i) appends - sign\n        return sb.append(i).append('i').toString ();\n    }\n    /** Return just the Real part */\n    public double getReal() {\n        return r;\n    }\n    /** Return just the Real part */\n    public double getImaginary () {\n        return i;\n156 | Chapter 5: Numbers\n    }\n    /** Return the magnitude of a complex number */\n    public double magnitude () {\n        return Math.sqrt(r*r + i*i);\n    }\n    /** Add another Complex to this one\n     */\n    public Complex add(Complex other) {\n        return add(this, other);\n    }\n    /** Add two Complexes\n     */\n    public static Complex add(Complex c1, Complex c2) {\n        return new Complex(c1.r+c2.r, c1.i+c2.i);\n    }\n    /** Subtract another Complex from this one\n     */\n    public Complex subtract (Complex other) {\n        return subtract (this, other);\n    }\n    /** Subtract two Complexes\n     */\n    public static Complex subtract (Complex c1, Complex c2) {\n        return new Complex(c1.r-c2.r, c1.i-c2.i);\n    }\n    /** Multiply this Complex times another one\n     */\n    public Complex multiply (Complex other) {\n        return multiply (this, other);\n    }\n    /** Multiply two Complexes\n     */\n    public static Complex multiply (Complex c1, Complex c2) {\n        return new Complex(c1.r*c2.r - c1.i*c2.i, c1.r*c2.i + c1.i*c2.r);\n    }\n    /** Divide c1 by c2.\n     * @author Gisbert Selke.\n     */\n    public static Complex divide(Complex c1, Complex c2) {\n        return new Complex(\n            (c1.r*c2.r+c1.i*c2.i)/(c2.r*c2.r+c2.i*c2.i),\n            (c1.i*c2.r-c1.r*c2.i)/(c2.r*c2.r+c2.i*c2.i));\n    }\n    /* Compare this Complex number with another\n5.11 Using Complex Numbers | 157",5014
205-5.12 Handling Very Large Numbers.pdf,205-5.12 Handling Very Large Numbers,,0
206-Problem.pdf,206-Problem,,0
207-Solution.pdf,207-Solution,,0
208-Discussion.pdf,208-Discussion,"*/\n    public boolean equals(Object o) {\n        if (o.getClass () != Complex.class) {\n            throw new IllegalArgumentException (\n                    ""Complex.equals argument must be a Complex"" );\n        }\n        Complex other = (Complex)o;\n        return r == other.r && i == other.i;\n    }\n    /* Generate a hashCode; not sure how well distributed these are.\n     */\n    public int hashCode () {\n        return (int)(r) |  (int)i;\n    }\n}\n5.12 Handling Very Large Numbers\nProblem\nY ou need to handle integer numbers larger than Long.MAX_VALUE  or floating-point\nvalues larger than Double.MAX_VALUE .\nSolution\nUse the BigInteger  or BigDecimal  values in package java.math , as shown in\nExample 5-8 .\nExample 5-8. main/src/main/java/numbers/BigNums.java\n        System.out.println(""Here's Long.MAX_VALUE: ""  + Long.MAX_VALUE );\n        BigInteger  bInt = new BigInteger (""3419229223372036854775807"" );\n        System.out.println(""Here's a bigger number: ""  + bInt);\n        System.out.println(""Here it is as a double: ""  + bInt.doubleValue ());\nNote that the constructor takes the number as a string. Obviously you couldn’t just\ntype the numeric digits because, by definition, these classes are designed to represent\nnumbers larger than will fit in a Java long .\nDiscussion\nBoth BigInteger  and BigDecimal  objects are immutable; that is, once constructed,\nthey always represent a given number. That said, a number of methods return new\nobjects that are mutations of the original, such as negate() , which returns the nega‐\ntive of the given BigInteger  or BigDecimal . There are also methods corresponding\nto most of the Java language built-in operators defined on the base types int/long\n158 | Chapter 5: Numbers\nand float /double . The division method makes you specify the rounding method;\nconsult a book on numerical analysis for details. Example 5-9  is a simple stack-based\ncalculator using BigDecimal  as its numeric data type.\nExample 5-9. main/src/main/java/numbers/BigNumCalc.java\npublic class BigNumCalc  {\n    /** an array of Objects, simulating user input */\n    public static Object[] testInput  = {\n        new BigDecimal (""3419229223372036854775807.23343"" ),\n        new BigDecimal (""2.0""),\n        ""*"",\n    };\n    public static void main(String[] args) {\n        BigNumCalc  calc = new BigNumCalc ();\n        System.out.println(calc.calculate (testInput ));\n    }\n    /**\n     * Stack of numbers being used in the calculator.\n     */\n    Stack<BigDecimal > stack = new Stack<>();\n    /**\n     * Calculate a set of operands; the input is an Object array containing\n     * either BigDecimal objects (which may be pushed onto the Stack) and\n     * operators (which are operated on immediately).\n     * @param input\n     * @return\n     */\n    public BigDecimal  calculate (Object[] input) {\n        BigDecimal  tmp;\n        for (int i = 0; i < input.length; i++) {\n            Object o = input[i];\n            if (o instanceof  BigDecimal ) {\n                stack.push((BigDecimal ) o);\n            } else if (o instanceof  String) {\n                switch (((String)o).charAt(0)) {\n                // + and * are commutative, order doesn't matter\n                case '+':\n                    stack.push((stack.pop()).add(stack.pop()));\n                    break;\n                case '*':\n                    stack.push((stack.pop()).multiply (stack.pop()));\n                    break;\n                // - and /, order *does* matter\n                case '-':\n                    tmp = (BigDecimal )stack.pop();\n                    stack.push((stack.pop()).subtract (tmp));\n5.12 Handling Very Large Numbers | 159",3720
209-5.13 Program TempConverter.pdf,209-5.13 Program TempConverter,"break;\n                case '/':\n                    tmp = stack.pop();\n                    stack.push((stack.pop()).divide(tmp,\n                        BigDecimal .ROUND_HALF_UP ));\n                    break;\n                default:\n                    throw new IllegalStateException (""Unknown OPERATOR popped"" );\n                }\n            } else {\n                throw new IllegalArgumentException (""Syntax error in input"" );\n            }\n        }\n        return stack.pop();\n    }\n}\nRunning this produces the expected (very large) value:\n> javac -d . numbers/BigNumCalc.java\n> java numbers.BigNumCalc\n6838458446744073709551614.466860\n>\nThe current version has its inputs hardcoded, as does the JUnit test program, but in\nreal life you can use regular expressions to extract words or operators from an input\nstream (as in Recipe 4.5 ), or you can use the StreamTokenizer  approach of the simple\ncalculator (see Recipe 10.5 ). The stack of numbers is maintained using a\njava.util.Stack  (see Recipe 7.16 ).\nBigInteger  is mainly useful in cryptographic and security applications. Its method \nisProbablyPrime()  can create prime pairs for public key cryptography. BigDecimal\nmight also be useful in computing the size of the universe.\n5.13 Program: TempConverter\nThe program shown in Example 5-10  prints a table of Fahrenheit temperatures (still\nused in daily weather reporting in the US and its territories, Liberia, and some coun‐\ntries in the Caribbean) and the corresponding Celsius temperatures (used in science\neverywhere and in daily life in the rest of the world).\nExample 5-10. main/src/main/java/numbers/TempConverter.java\npublic class TempConverter  {\n    public static void main(String[] args) {\n        TempConverter  t = new TempConverter ();\n        t.start();\n        t.data();\n160 | Chapter 5: Numbers\n        t.end();\n    }\n    protected  void start() {\n    }\n    protected  void data() {\n        for (int i=-40; i<=120; i+=10) {\n            double c = fToC(i);\n            print(i, c);\n        }\n    }\n    public static double cToF(double deg) {\n        return ( deg * 9 / 5) + 32;\n    }\n    public static double fToC(double deg) {\n        return ( deg - 32 ) * ( 5d / 9 );\n    }\n    protected  void print(double f, double c) {\n        System.out.println(f + "" "" + c);\n    }\n    protected  void end() {\n    }\n}\nThis works, but these numbers print with about 15 digits of (useless) decimal frac‐\ntions! The second version of this program subclasses the first and uses printf  (see\nRecipe 10.4 ) to control the formatting of the converted temperatures (see\nExample 5-11 ). It will now look right, assuming you’re printing in a monospaced font.\nExample 5-11. main/src/main/java/numbers/TempConverter2.java\npublic class TempConverter2  extends TempConverter  {\n    public static void main(String[] args) {\n        TempConverter  t = new TempConverter2 ();\n        t.start();\n        t.data();\n        t.end();\n    }\n    @Override\n    protected  void print(double f, double c) {\n        System.out.printf(""%6.2f %6.2f%n"" , f, c);\n    }\n    @Override\n5.13 Program: TempConverter | 161",3187
210-5.14 Program Number Palindromes.pdf,210-5.14 Program Number Palindromes,"protected  void start() {\n        System.out.println(""Fahr    Centigrade"" );\n    }\n    @Override\n    protected  void end() {\n        System.out.println(""-------------------"" );\n    }\n}\nC:\javasrc\numbers> java numbers.TempConverter2\nFahr    Centigrade\n-40.00 -40.00\n-30.00 -34.44\n-20.00 -28.89\n-10.00 -23.33\n  0.00 -17.78\n 10.00 -12.22\n 20.00  -6.67\n 30.00  -1.11\n 40.00   4.44\n 50.00  10.00\n 60.00  15.56\n 70.00  21.11\n 80.00  26.67\n 90.00  32.22\n100.00  37.78\n110.00  43.33\n120.00  48.89\n5.14 Program: Number Palindromes\nMy wife, Betty, recently reminded me of a theorem that I must have studied in high\nschool but whose name I have long since forgotten: that any positive integer number\ncan be used to generate a palindrome by adding to it the number comprised of its\ndigits in reverse order. Palindromes are sequences that read the same in either direc‐\ntion, such as the name “ Anna” or the phrase “Madam, I’m Adam” (ignoring spaces\nand punctuation). We normally think of palindromes as composed of text, but the\nconcept can be applied to numbers: 13,531 is a palindrome. Start with the number 72,\nfor example, and add to it the number 27. The results of this addition is 99, which is a\n(short) palindrome. Starting with 142, add 241, and you get 383. Some numbers take\nmore than one try to generate a palindrome. 1,951 + 1,591 yields 3,542, which is not\npalindromic. The second round, however, 3,542 + 2,453, yields 5,995, which is. The\nnumber 17,892, which my son Benjamin picked out of the air, requires 12 rounds to\ngenerate a palindrome, but it does terminate:\nC:\javasrc\numbers> java  numbers.Palindrome 72 142 1951 17892\nTrying 72\n72->99\n162 | Chapter 5: Numbers\n6Certain values do not work; for example, Ashish Batia reported that this version gets an exception on the\nvalue 8,989 (which it does).Trying 142\n142->383\nTrying 1951\nTrying 3542\n1951->5995\nTrying 17892\nTrying 47763\nTrying 84537\nTrying 158085\nTrying 738936\nTrying 1378773\nTrying 5157504\nTrying 9215019\nTrying 18320148\nTrying 102422529\nTrying 1027646730\nTrying 1404113931\n17892->2797227972\nC:\javasrc\numbers>\nIf this sounds to you like a natural candidate for recursion, you are correct. Recursion\ninvolves dividing a problem into simple and identical steps that can be implemented\nby a function that calls itself and provides a way of termination. Our basic approach,\nas shown in method findPalindrome , is this:\nlong findPalindrome(long num) {\n    if (isPalindrome(num))\n        return num;\n    return findPalindrome(num + reverseNumber(num));\n}\nThat is, if the starting number is already a palindromic number, return it; otherwise,\nadd it to its reverse, and try again. The version of the code shown here handles simple\ncases directly (single digits are always palindromic, for example). We won’t think\nabout negative numbers because these have a character at the front that loses its\nmeaning if placed at the end, and hence are not strictly palindromic. Further, palin‐\ndromic forms of certain numbers are too long to fit in Java’s 64-bit long  integer.\nThese cause underflow, which is trapped. As a result, an error message like “too big”\nis reported.6 Having said all that, Example 5-12  shows the code.\nExample 5-12. main/src/main/java/numbers/Palindrome.java\npublic class Palindrome  {\n5.14 Program: Number Palindromes | 163\n    public static boolean verbose = true;\n    public static void main(String[] argv) {\n        for (String num : argv) {\n            try {\n                long l = Long.parseLong (num);\n                if (l < 0) {\n                    System.err.println(num + "" -> TOO SMALL"" );\n                    continue ;\n                }\n                System.out.println(num + ""->"" + findPalindrome (l));\n            } catch (NumberFormatException  e) {\n                System.err.println(num + ""-> INVALID"" );\n            } catch (IllegalStateException  e) {\n                System.err.println(num + ""-> "" + e);\n            }\n        }\n    }\n    /** find a palindromic number given a starting point, by\n     * recursing until we get a number that is palindromic.\n     */\n    static long findPalindrome (long num) {\n        if (num < 0)\n            throw new IllegalStateException (""negative"" );\n        if (isPalindrome (num))\n            return num;\n        if (verbose)\n             System.out.println(""Trying ""  + num);\n        return findPalindrome (num + reverseNumber (num));\n    }\n    /** The number of digits in Long.MAX_VALUE */\n    protected  static final int MAX_DIGITS  = 19;\n    // digits array is shared by isPalindrome and reverseNumber,\n    // which cannot both be running at the same time.\n    /* Statically allocated array to avoid new-ing each time. */\n    static long[] digits = new long[MAX_DIGITS ];\n    /** Check if a number is palindromic. */\n    static boolean isPalindrome (long num) {\n        // Consider any single digit to be as palindromic as can be\n        if (num >= 0 && num <= 9)\n            return true;\n        int nDigits = 0;\n        while (num > 0) {\n            digits[nDigits++] = num % 10;\n            num /= 10;\n        }\n164 | Chapter 5: Numbers",5221
211-See Also.pdf,211-See Also,"for (int i=0; i<nDigits/2; i++)\n            if (digits[i] != digits[nDigits - i - 1])\n                return false;\n        return true;\n    }\n    static long reverseNumber (long num) {\n        int nDigits = 0;\n        while (num > 0) {\n            digits[nDigits++] = num % 10;\n            num /= 10;\n        }\n        long ret = 0;\n        for (int i=0; i<nDigits; i++) {\n            ret *= 10;\n            ret += digits[i];\n        }\n        return ret;\n    }\n}\nWhile it’s not strictly a numerical solution, Daniel Hinojosa noted that you can use \nStringBuilder  to do the reversal portion, resulting in shorter, more elegant code that\nis only fractionally slower:\n    static boolean isPalindrome(long num) {\n        long result = reverseNumber(num);\n        return num == result;\n    }\n    private static long reverseNumber(long num) {\n        StringBuilder stringBuilder = new StringBuilder();\n        stringBuilder.append(num);\n        return Long.parseLong(stringBuilder.reverse().toString());\n    }\nA full version of his code is in the file PalindromeViaStringBuilder.java .\nSee Also\nPeople using Java in scientific or large-scale numeric computing may wish to check\nout the value types forthcoming from “Project Valhalla” in Java . See also a 2019 pre‐\nsentation titled “Vectors and Numerics on the JVM” .\n5.14 Program: Number Palindromes | 165",1389
212-Chapter 6. Dates and Times.pdf,212-Chapter 6. Dates and Times,,0
213-6.0 Introduction.pdf,213-6.0 Introduction,"6For those with an interest in historical arcana, the differences are documented on his blog .CHAPTER 6\nDates and Times\n6.0 Introduction\nDevelopers suffered for a decade and a half under the inconsistencies and ambiguities\nof the Date  class from Java 1.0 and its replacement wannabe, the Calendar  class from\nJava 1.1. Several alternative Date  replacement packages emerged, including the\nsimple and sensible Date4J  and the more comprehensive Joda-Time package . Java 8\nintroduced a new, consistent, and well-thought-out package for date and time han‐\ndling under the aegis of the Java Community Process, JSR-310, shepherded by devel‐\noper Stephen Colebourne, based on his earlier package Joda-Time, but with several\nimportant design changes.6 This package is biased toward ISO 8601 dates; the default\nformat is, for example, 2015-10-23T10:22:45. But it can, of course, work with other\ncalendar schemes.\nOne of the key benefits of the new API is that it provides useful operations  such as\nadding/subtracting dates/times. Much time was wasted by developers reimplement‐\ning these useful operations again and again. With the new APIs, one can use the built-\nin functionality. That said, millions of lines of code are based on the old APIs, so we’ll\nreview them briefly, and consider interfacing the new API to legacy code in the final\nrecipe of this chapter, Recipe 6.9 .\nAnother advantage of the new API is that almost all objects are immutable and thus\nthread-safe. This can be of considerable benefit as we move headlong into the mas‐\nsively parallel era.\n167\nBecause there are no set methods, and thus the getter method paradigm doesn’t\nalways make sense, the API provides a series of new methods to replace such meth‐\nods, listed in Table 6-1 .\nTable 6-1. New date/time API: common methods\nName Description\nat Combines with another object\nformat Use provided formatter to produce a formatted string\nfrom Factory: convert input parameters to instance of target\nget Retrieve one field  from the instance\nis Examine the state of the given object\nminus Return a copy with the given amount subtracted\nnow BuilderFactory: get the current time, date, etc.\nof Factory: create new method by parsing inputs\nparse Factory: parse single input string to produce instance of target\nplus Return a copy with the given amount added\nto Convert this object to another type\nwith Return a copy with the given field  changed; replaces set  methods\nThe JSR 310 API specifies a dozen or so main classes. Those representing times are\neither continuous time or human time. Continuous time  is based on Unix time, a\ndeeper truth from the dawn of (computer) time, and is represented as a single monot‐\nonically increasing number. The time value of 0 in Unix represented the first second\nof January 1, 1970 UTC—about the time Unix was invented. Each unit of increment\nthere represented one second of time. This has been used as a time base in most oper‐\nating systems developed since. However, a 32-bit integer representing the number of\nseconds since 1970 runs out fairly soon—in the year 2038 AD. Most Unix systems\nhave, in the aftermath of the Y2K frenzy, quietly and well in advance headed off a\npossible Y2038 frenzy by converting the time value from a 32-bit quantity to a 64-bit\nquantity. Java also used this time base, but used 64 bits, and stored its time in milli‐\nseconds, because a 64-bit time in milliseconds since 1970 will not overlow until quite\na few years into the future (keep this date open in your calendar—August 17,\n292,278,994 CE). Here is a calculation that shows how I got that date:\n        Date endOfTime  = new Date(Long.MAX_VALUE );\n        System.out.println(""Java time overflows on ""  + endOfTime );\nThe new API is in five packages, as shown in Table 6-2 ; as usual, the top-level one\ncontains the most commonly used pieces.\n168 | Chapter 6: Dates and Times\nTable 6-2. New date/time API: packages\nName Description\njava.time Common classes for dates, times, instants, and durations\njava.time.chrono API for non-ISO calendar systems\njava.time.format Formatting classes (see Recipe 6.2 )\njava.time.temporal Date and time access using fields,  units, and adjusters\njava.time.zone Support for time zones and their rules\nThe basic java.time  package contains a dozen or so classes, as well as a couple of\nenums and one general-purpose exception (shown in Tables 6-3, 6-4, and 6-5).\nTable 6-3. New date/time API: basics\nClass Description\nClock Replaceable factory for getting current time\nInstant A point in time since January 1, 1970, expressed in nanoseconds\nDuration A length of time, also expressed in nanoseconds\nHuman time represents times and dates as we use them in our everyday life. These\nclasses are listed in Table 6-4 .\nTable 6-4. New date/time API: human time\nClass Description\nCalendrical Connects to the low-level API\nDateTimeFields Stores a map of field-value  pairs, which are not required to be consistent\nDayOfWeek A day of the week (e.g., Tuesday)\nLocalDate A bare date (day, month, and year) with no adjustments\nLocalTime A bare time (hour, minute, seconds) with no adjustments\nLocalDateTime The combination of the above\nMonthDay Month and day\nOffsetTime A time of day with a time zone offset  like –04:00, with no date or zone\nOffsetDateTime A date and time with a time zone offset  like –04:00, with no time zone\nPeriod A descriptive amount of time, such as “2 months and 3 days”\nZonedDateTime The date and time with a time zone and an offset\nYear A year by itself\nYearMonth A year and month\n6.0 Introduction | 169",5630
